interaction_id,user_id,product_id,interaction_type,quantity,interaction_time
2511,485,1,View,1,2025-12-12 11:56:53
2512,181,14,View,1,2026-01-14 18:41:54
2513,512,5,Like,1,2026-01-21 00:16:42
2514,915,17,AddToCart,1,2025-12-24 21:13:44
2515,547,11,Purchase,2,2026-01-03 15:11:31
2516,308,9,Purchase,1,2025-11-20 17:33:10
2517,408,4,View,1,2025-12-11 23:20:41
2518,708,6,View,1,2025-12-28 15:21:30
2519,62,7,View,1,2025-12-12 03:50:18
2520,834,9,View,1,2025-11-09 11:16:05
2521,488,4,View,1,2026-01-18 19:08:09
2522,461,11,View,1,2025-11-21 19:09:02
2523,267,12,View,1,2026-02-01 18:39:45
2524,369,18,View,1,2025-12-07 18:00:58
2525,571,9,View,1,2025-12-30 02:39:02
2526,353,1,View,1,2026-01-28 19:14:54
2527,422,4,Like,1,2026-01-08 05:46:36
2528,360,20,AddToCart,1,2026-01-27 23:07:56
2529,204,19,Like,1,2025-11-19 18:41:38
2530,590,18,View,1,2025-11-20 22:44:10
2531,179,10,View,1,2026-01-28 13:27:13
2532,364,11,AddToCart,1,2025-11-19 05:55:09
2533,690,17,View,1,2025-11-22 13:44:58
2534,500,15,View,1,2026-01-18 21:13:29
2535,911,3,View,1,2026-01-13 08:09:02
2536,391,20,View,1,2025-11-10 04:31:18
2537,294,15,View,1,2025-12-15 22:39:21
2538,647,5,View,1,2025-12-05 02:47:48
2539,890,6,View,1,2025-12-05 06:11:22
2540,656,11,View,1,2026-01-15 02:21:35
2541,432,20,View,1,2026-01-18 19:59:54
2542,586,13,AddToCart,1,2025-12-18 12:49:00
2543,870,3,View,1,2025-12-03 05:52:01
2544,82,6,View,1,2026-01-05 00:42:02
2545,352,8,Purchase,2,2025-11-22 18:00:43
2546,325,10,View,1,2025-11-16 14:52:49
2547,728,9,View,1,2026-01-31 10:42:50
2548,620,13,View,1,2025-11-17 23:32:32
2549,278,15,View,1,2025-11-24 21:38:18
2550,800,12,View,1,2025-11-05 13:11:31
2551,766,19,AddToCart,1,2026-01-04 15:37:49
2552,534,15,View,1,2026-01-18 12:27:40
2553,424,6,View,1,2025-11-29 18:45:03
2554,189,1,View,1,2025-11-06 09:24:21
2555,129,8,View,1,2025-12-19 17:40:28
2556,678,9,View,1,2025-12-23 12:30:57
2557,964,3,View,1,2026-01-27 06:12:43
2558,216,6,View,1,2025-12-23 14:52:49
2559,407,4,View,1,2025-12-27 23:24:33
2560,98,3,View,1,2026-01-22 14:27:54
2561,960,16,View,1,2025-11-05 18:21:34
2562,562,2,AddToCart,1,2026-01-03 05:39:53
2563,27,13,View,1,2026-01-29 21:48:23
2564,537,3,View,1,2025-12-23 02:49:14
2565,107,9,View,1,2025-11-28 07:15:23
2566,633,5,AddToCart,1,2025-11-26 06:18:44
2567,87,13,View,1,2026-01-01 09:06:30
2568,317,8,View,1,2026-01-08 05:38:15
2569,254,10,AddToCart,1,2025-12-21 09:26:56
2570,454,5,Purchase,1,2025-12-19 06:14:49
2571,540,6,View,1,2025-12-15 00:40:54
2572,30,2,View,1,2025-12-18 02:36:14
2573,680,12,AddToCart,1,2025-11-12 21:59:11
2574,882,11,Like,1,2026-01-02 13:53:45
2575,885,16,Purchase,2,2026-01-02 11:17:56
2576,999,18,View,1,2025-11-05 20:16:33
2577,958,9,View,1,2025-11-28 23:10:57
2578,562,15,View,1,2026-01-29 20:33:35
2579,139,18,AddToCart,1,2025-12-28 08:21:29
2580,182,19,View,1,2025-12-02 05:00:35
2581,612,15,View,1,2026-01-04 09:07:09
2582,647,19,AddToCart,1,2026-01-05 05:47:11
2583,446,17,View,1,2025-12-29 08:08:32
2584,656,18,Purchase,2,2026-01-23 19:58:51
2585,931,12,View,1,2026-01-24 07:56:14
2586,494,18,View,1,2025-11-25 08:47:25
2587,233,3,View,1,2025-11-09 22:56:55
2588,453,10,AddToCart,1,2025-11-23 03:40:05
2589,375,14,View,1,2025-11-19 14:25:17
2590,267,5,View,1,2025-11-10 13:16:04
2591,311,1,Like,1,2026-01-07 15:12:18
2592,1,17,View,1,2025-12-09 02:14:05
2593,835,5,View,1,2025-11-08 18:31:33
2594,353,10,View,1,2025-11-19 07:42:23
2595,481,18,View,1,2026-01-27 02:31:34
2596,9,16,View,1,2025-11-08 08:31:55
2597,970,16,View,1,2026-01-08 23:10:27
2598,307,1,View,1,2025-12-31 08:00:48
2599,785,14,View,1,2026-01-25 13:40:29
2600,818,10,View,1,2026-01-02 18:43:00
2601,612,8,View,1,2025-12-04 04:22:44
2602,816,1,View,1,2025-12-07 08:30:16
2603,562,12,View,1,2026-02-02 13:36:41
2604,194,14,View,1,2025-11-13 17:19:18
2605,904,18,View,1,2025-11-09 23:12:39
2606,448,13,View,1,2025-11-15 18:41:10
2607,256,6,AddToCart,1,2025-12-15 16:32:23
2608,733,13,View,1,2025-11-22 12:18:30
2609,849,13,Purchase,1,2025-11-20 20:53:52
2610,270,3,Like,1,2026-01-09 11:02:38
2611,433,8,View,1,2025-12-02 19:36:51
2612,530,20,View,1,2026-01-03 12:54:07
2613,827,9,View,1,2026-01-08 09:01:32
2614,292,18,AddToCart,1,2026-01-11 08:18:11
2615,829,9,View,1,2026-01-12 03:43:15
2616,423,7,View,1,2026-01-01 23:20:16
2617,874,3,View,1,2025-12-30 18:28:29
2618,187,5,AddToCart,1,2026-01-20 15:31:09
2619,297,4,AddToCart,1,2025-12-29 18:55:39
2620,653,15,View,1,2025-11-22 10:22:35
2621,633,15,View,1,2025-12-19 09:58:25
2622,279,20,View,1,2026-01-16 23:02:10
2623,504,7,View,1,2025-12-31 10:02:56
2624,329,1,Purchase,1,2025-12-10 04:15:36
2625,51,18,View,1,2026-02-03 15:27:54
2626,23,6,View,1,2025-11-08 16:28:23
2627,996,4,View,1,2025-11-14 05:57:34
2628,289,9,Purchase,1,2026-01-18 19:43:20
2629,733,15,AddToCart,1,2025-12-04 06:21:59
2630,745,1,View,1,2025-12-06 13:11:20
2631,239,3,AddToCart,1,2025-12-10 23:47:19
2632,155,1,View,1,2026-01-31 08:21:20
2633,506,7,View,1,2025-12-11 23:57:08
2634,351,14,View,1,2026-01-23 20:18:54
2635,320,16,View,1,2025-11-11 18:38:04
2636,381,15,View,1,2026-01-17 20:15:27
2637,714,2,Purchase,2,2025-12-16 16:41:47
2638,83,5,View,1,2026-01-26 02:00:48
2639,58,9,View,1,2025-12-28 15:39:01
2640,795,13,View,1,2025-11-11 12:14:52
2641,74,18,View,1,2025-12-03 15:18:33
2642,482,6,Purchase,1,2025-12-20 22:02:32
2643,918,9,View,1,2025-11-18 06:28:26
2644,837,13,View,1,2025-11-17 01:17:40
2645,849,1,AddToCart,1,2026-01-11 15:32:25
2646,125,8,View,1,2026-01-27 15:31:31
2647,395,15,View,1,2025-12-01 20:24:04
2648,254,2,View,1,2025-12-07 04:04:16
2649,204,15,View,1,2025-12-26 09:04:53
2650,753,4,Like,1,2025-12-15 09:05:07
2651,534,7,AddToCart,1,2025-12-26 03:28:26
2652,485,13,View,1,2025-11-25 13:56:05
2653,698,10,AddToCart,1,2026-01-11 18:21:35
2654,959,11,View,1,2025-11-25 12:05:01
2655,163,2,View,1,2026-01-03 15:08:53
2656,763,18,View,1,2025-11-10 20:32:22
2657,534,4,View,1,2025-11-15 19:39:08
2658,260,16,View,1,2025-12-30 16:20:29
2659,654,10,View,1,2026-01-15 01:21:01
2660,204,12,Purchase,1,2026-01-05 06:35:09
2661,885,7,View,1,2025-12-26 13:29:40
2662,997,4,View,1,2025-11-13 17:14:42
2663,242,14,View,1,2025-12-22 03:58:34
2664,333,1,View,1,2026-01-14 12:10:29
2665,172,9,View,1,2026-01-11 01:38:25
2666,599,4,View,1,2026-01-02 22:11:40
2667,406,8,AddToCart,1,2026-02-03 21:05:06
2668,10,2,View,1,2026-01-20 17:33:48
2669,596,16,View,1,2026-01-12 19:56:10
2670,705,20,View,1,2025-12-03 02:09:16
2671,159,12,View,1,2025-12-16 16:04:00
2672,790,3,View,1,2026-01-03 07:40:13
2673,255,6,AddToCart,1,2026-01-26 12:28:19
2674,512,3,View,1,2025-12-05 22:25:53
2675,703,20,View,1,2025-11-30 10:00:41
2676,347,2,View,1,2025-12-26 05:12:36
2677,62,12,View,1,2025-12-31 01:08:21
2678,661,5,View,1,2026-01-04 17:13:25
2679,719,18,AddToCart,1,2025-12-09 13:29:51
2680,811,4,View,1,2026-02-03 05:16:18
2681,129,16,AddToCart,1,2025-11-17 19:12:47
2682,239,11,View,1,2026-01-03 20:21:32
2683,572,12,AddToCart,1,2025-12-29 19:59:33
2684,825,15,View,1,2025-12-23 09:38:54
2685,751,7,View,1,2025-12-25 15:57:43
2686,22,13,View,1,2026-01-15 00:04:59
2687,367,5,Purchase,2,2026-01-05 13:17:40
2688,921,2,View,1,2025-12-23 12:46:50
2689,497,15,View,1,2025-12-23 00:34:41
2690,573,10,View,1,2026-01-22 15:41:25
2691,556,16,AddToCart,1,2025-11-22 16:10:26
2692,195,19,View,1,2026-01-30 00:02:43
2693,192,18,AddToCart,1,2026-01-03 08:58:41
2694,357,11,View,1,2025-11-27 19:14:25
2695,750,15,View,1,2026-01-13 00:05:14
2696,282,20,View,1,2025-12-03 09:50:45
2697,937,18,Like,1,2025-11-23 23:58:35
2698,165,3,View,1,2025-11-05 08:38:36
2699,544,5,Purchase,2,2025-11-16 16:24:08
2700,303,9,View,1,2025-11-07 12:51:10
2701,555,12,View,1,2025-12-20 08:13:18
2702,465,1,View,1,2026-01-04 22:23:19
2703,795,17,View,1,2026-01-21 13:28:52
2704,389,6,AddToCart,1,2025-11-16 15:44:47
2705,905,1,Purchase,2,2026-01-15 19:23:08
2706,795,20,Purchase,1,2026-01-26 13:06:20
2707,329,3,AddToCart,1,2025-11-25 08:04:32
2708,675,18,View,1,2026-01-21 20:04:46
2709,839,13,View,1,2026-01-03 22:43:52
2710,195,17,Like,1,2025-12-15 11:07:21
2711,700,16,View,1,2025-12-15 09:44:43
2712,785,18,AddToCart,1,2025-11-09 14:57:51
2713,158,20,AddToCart,1,2025-12-07 14:45:07
2714,290,11,View,1,2025-12-09 03:42:12
2715,420,11,Like,1,2025-12-29 14:49:20
2716,114,4,View,1,2026-01-22 11:10:38
2717,536,3,View,1,2026-01-06 02:27:02
2718,45,5,View,1,2025-11-25 19:44:34
2719,183,2,View,1,2025-11-06 07:17:03
2720,207,4,View,1,2026-01-06 09:42:30
2721,498,7,View,1,2025-11-24 17:45:35
2722,102,2,AddToCart,1,2026-01-11 04:48:57
2723,585,13,Purchase,2,2025-12-02 13:11:51
2724,539,20,View,1,2025-11-29 21:47:43
2725,719,19,View,1,2026-01-20 22:14:55
2726,263,2,Purchase,2,2025-11-11 19:01:45
2727,227,20,View,1,2025-12-05 02:07:18
2728,736,3,View,1,2025-12-04 08:40:20
2729,14,7,View,1,2025-12-24 09:37:56
2730,672,16,View,1,2025-12-28 14:32:16
2731,951,3,View,1,2025-12-06 15:45:26
2732,480,2,Like,1,2026-01-18 16:16:31
2733,370,18,View,1,2025-11-05 19:14:48
2734,762,14,View,1,2025-11-16 06:13:07
2735,842,12,View,1,2026-01-10 19:04:23
2736,814,2,View,1,2025-12-07 13:33:55
2737,844,20,View,1,2025-12-08 08:23:24
2738,273,17,AddToCart,1,2025-12-13 15:49:18
2739,42,3,AddToCart,1,2026-01-14 12:55:35
2740,855,10,View,1,2025-12-30 10:38:35
2741,80,7,Purchase,1,2026-01-04 00:19:42
2742,104,8,AddToCart,1,2025-11-08 00:48:30
2743,545,13,AddToCart,1,2026-01-24 23:45:36
2744,195,7,View,1,2025-11-22 06:12:19
2745,539,8,View,1,2025-11-24 01:02:56
2746,584,6,View,1,2025-12-07 07:06:55
2747,572,18,View,1,2026-01-25 03:54:49
2748,426,4,View,1,2025-12-08 00:24:35
2749,785,19,View,1,2026-02-02 18:01:39
2750,367,15,Purchase,2,2026-01-09 11:56:08
2751,905,4,Purchase,1,2025-12-21 17:21:47
2752,812,6,Purchase,2,2026-02-02 03:46:28
2753,517,11,View,1,2025-12-21 06:37:34
2754,674,6,View,1,2026-01-21 14:41:50
2755,547,20,View,1,2025-11-08 15:49:00
2756,454,12,View,1,2026-01-06 21:26:19
2757,925,11,View,1,2025-11-18 09:17:22
2758,564,11,View,1,2025-12-21 22:55:33
2759,866,12,View,1,2025-11-20 07:02:10
2760,423,14,AddToCart,1,2026-01-05 02:26:35
2761,846,11,View,1,2025-12-19 22:16:39
2762,624,8,AddToCart,1,2026-01-30 19:36:23
2763,577,18,View,1,2026-01-28 05:04:43
2764,220,13,View,1,2025-12-27 08:11:06
2765,785,18,View,1,2026-01-31 04:37:29
2766,949,9,View,1,2025-12-07 17:49:19
2767,369,15,View,1,2025-12-20 02:35:36
2768,459,13,View,1,2026-01-20 07:47:12
2769,1,2,View,1,2026-01-23 06:06:20
2770,292,20,View,1,2025-12-15 09:32:25
2771,17,17,View,1,2026-02-03 06:52:02
2772,139,10,Purchase,1,2026-01-16 07:18:27
2773,308,8,View,1,2025-11-10 15:30:04
2774,220,11,AddToCart,1,2026-01-25 06:53:50
2775,23,9,View,1,2025-12-25 19:08:55
2776,942,18,Purchase,1,2025-12-04 06:28:53
2777,97,2,AddToCart,1,2025-12-30 01:22:18
2778,472,12,View,1,2026-01-14 14:14:56
2779,160,5,View,1,2026-01-10 01:16:30
2780,272,12,Purchase,1,2025-12-05 20:08:05
2781,239,9,View,1,2025-12-29 02:36:59
2782,831,10,View,1,2025-12-27 05:39:49
2783,95,19,View,1,2025-11-07 00:34:37
2784,410,19,AddToCart,1,2025-11-25 10:14:48
2785,940,7,AddToCart,1,2025-12-31 06:23:38
2786,752,3,View,1,2026-01-10 18:16:30
2787,741,11,View,1,2025-12-07 09:55:19
2788,812,16,View,1,2026-01-21 20:00:44
2789,178,16,View,1,2026-02-02 03:49:44
2790,846,19,Like,1,2026-01-30 10:13:07
2791,840,4,View,1,2026-01-21 11:16:05
2792,610,10,View,1,2025-12-09 12:53:50
2793,39,19,View,1,2025-11-11 15:14:51
2794,391,3,AddToCart,1,2025-11-19 16:51:56
2795,799,2,View,1,2025-12-02 10:28:45
2796,944,11,View,1,2026-01-25 20:01:27
2797,357,14,View,1,2025-11-08 05:35:55
2798,427,4,View,1,2025-12-08 03:14:32
2799,891,8,View,1,2025-12-11 15:20:03
2800,766,20,View,1,2026-01-05 00:50:09
2801,951,1,View,1,2025-12-27 01:54:24
2802,650,13,Purchase,1,2026-01-25 23:54:27
2803,313,17,AddToCart,1,2025-11-21 07:41:48
2804,43,11,Like,1,2025-12-30 15:26:37
2805,553,19,View,1,2026-01-03 00:19:04
2806,154,11,Like,1,2025-12-13 00:42:54
2807,515,8,View,1,2025-11-23 09:35:04
2808,157,2,View,1,2026-01-01 23:51:27
2809,690,13,View,1,2025-11-16 13:13:39
2810,995,15,View,1,2026-01-28 03:36:33
2811,771,20,View,1,2026-01-20 03:57:12
2812,590,17,View,1,2026-01-17 04:10:32
2813,93,8,View,1,2025-12-05 03:18:27
2814,443,10,View,1,2026-01-12 16:20:57
2815,806,13,View,1,2026-01-27 11:49:27
2816,152,5,View,1,2025-12-05 17:47:48
2817,345,3,View,1,2026-01-13 03:00:25
2818,488,19,AddToCart,1,2025-11-08 06:39:32
2819,764,2,AddToCart,1,2025-12-01 13:35:41
2820,562,13,View,1,2025-12-15 09:20:45
2821,269,3,View,1,2025-11-13 15:12:48
2822,409,17,View,1,2025-12-23 11:10:50
2823,445,5,AddToCart,1,2026-01-29 08:37:54
2824,781,5,View,1,2025-11-28 06:42:23
2825,493,18,View,1,2025-12-11 06:48:44
2826,203,16,View,1,2025-12-19 01:58:41
2827,405,19,View,1,2026-01-24 17:44:09
2828,201,18,View,1,2025-12-04 14:08:09
2829,631,17,AddToCart,1,2025-11-26 04:36:08
2830,253,8,View,1,2025-12-26 04:31:57
2831,74,9,View,1,2025-12-04 13:24:45
2832,796,14,AddToCart,1,2025-11-22 04:46:09
2833,332,19,AddToCart,1,2025-11-16 02:28:40
2834,92,4,View,1,2025-12-11 12:56:44
2835,688,14,View,1,2026-01-20 10:00:43
2836,434,12,View,1,2025-11-08 20:05:48
2837,357,7,Purchase,2,2026-01-19 17:20:34
2838,353,20,View,1,2025-11-24 19:53:00
2839,672,1,Purchase,2,2026-02-01 21:13:43
2840,174,12,View,1,2025-11-14 04:44:35
2841,632,15,View,1,2025-12-18 07:01:42
2842,639,5,View,1,2025-12-24 08:00:47
2843,452,2,View,1,2025-11-07 15:03:44
2844,947,8,View,1,2026-01-21 18:49:25
2845,205,12,View,1,2025-12-22 01:38:48
2846,160,3,View,1,2026-02-01 01:39:35
2847,116,2,Like,1,2025-12-23 18:10:15
2848,249,20,View,1,2025-11-20 03:59:14
2849,949,5,AddToCart,1,2025-11-23 16:11:07
2850,890,10,View,1,2025-12-08 05:29:14
2851,15,11,View,1,2026-02-02 21:11:22
2852,711,4,View,1,2025-12-22 03:31:52
2853,313,15,View,1,2026-01-15 07:40:16
2854,483,1,Purchase,2,2026-01-29 01:14:45
2855,215,18,View,1,2025-12-26 01:06:05
2856,217,7,View,1,2025-12-05 08:08:53
2857,560,17,View,1,2026-01-19 12:05:00
2858,769,9,View,1,2025-12-06 23:42:45
2859,562,16,View,1,2025-11-19 02:51:41
2860,638,5,AddToCart,1,2026-01-18 21:58:53
2861,712,1,AddToCart,1,2026-01-28 20:23:55
2862,386,19,View,1,2025-11-14 17:54:09
2863,928,17,View,1,2026-01-24 00:40:53
2864,45,9,View,1,2026-02-04 06:42:50
2865,175,2,View,1,2025-12-25 07:40:07
2866,291,7,View,1,2026-01-09 21:49:32
2867,809,20,View,1,2025-11-18 02:12:48
2868,278,2,View,1,2025-11-25 03:04:50
2869,477,1,View,1,2026-01-14 13:19:55
2870,69,13,View,1,2025-11-08 18:08:00
2871,677,9,View,1,2025-12-19 19:21:57
2872,679,12,View,1,2025-12-12 20:06:21
2873,886,4,View,1,2026-01-13 11:56:55
2874,20,10,AddToCart,1,2026-01-28 04:06:49
2875,889,13,View,1,2025-12-25 22:06:42
2876,237,13,View,1,2025-11-16 10:52:38
2877,521,4,View,1,2025-11-05 14:32:12
2878,926,11,Purchase,2,2025-12-05 09:35:56
2879,888,20,View,1,2026-02-03 17:27:48
2880,545,3,View,1,2025-11-09 11:33:26
2881,191,7,View,1,2026-01-10 21:54:28
2882,513,15,AddToCart,1,2026-01-26 13:13:55
2883,575,1,Like,1,2026-01-01 21:45:01
2884,41,8,View,1,2026-01-28 20:34:34
2885,945,17,Purchase,2,2025-11-13 15:51:41
2886,342,16,Purchase,2,2025-12-07 13:34:53
2887,763,6,Purchase,1,2025-12-20 12:51:34
2888,356,12,View,1,2026-01-30 12:54:47
2889,364,10,View,1,2025-11-09 16:28:24
2890,242,17,View,1,2025-11-15 05:12:25
2891,283,2,AddToCart,1,2025-12-25 17:59:38
2892,641,9,View,1,2026-01-18 14:17:21
2893,900,13,View,1,2026-01-08 04:30:16
2894,912,1,View,1,2026-01-16 14:13:42
2895,967,18,AddToCart,1,2025-12-05 13:05:34
2896,972,9,AddToCart,1,2025-11-07 09:20:34
2897,231,5,View,1,2025-12-31 06:46:19
2898,350,13,AddToCart,1,2026-01-17 20:22:43
2899,673,5,View,1,2025-12-05 12:18:20
2900,90,13,AddToCart,1,2026-01-06 05:35:25
2901,534,20,View,1,2026-01-30 19:47:11
2902,894,8,View,1,2025-11-25 13:56:09
2903,428,8,Purchase,1,2025-12-06 08:39:55
2904,437,10,View,1,2025-11-24 16:17:17
2905,932,20,AddToCart,1,2025-11-23 21:37:25
2906,338,15,View,1,2025-12-03 00:42:37
2907,556,5,View,1,2025-12-02 01:36:00
2908,212,5,View,1,2025-12-26 21:15:09
2909,595,18,View,1,2025-12-06 04:37:58
2910,701,7,View,1,2026-01-19 05:41:04
2911,884,5,View,1,2025-12-18 00:50:02
2912,317,17,View,1,2026-01-09 08:47:32
2913,932,5,View,1,2025-11-16 15:06:22
2914,441,5,Like,1,2025-12-01 16:17:25
2915,672,19,Like,1,2025-11-19 16:54:09
2916,940,6,View,1,2025-11-20 11:57:08
2917,326,3,AddToCart,1,2025-12-01 18:34:48
2918,571,18,View,1,2025-11-16 07:40:19
2919,972,4,View,1,2025-11-06 16:30:38
2920,189,11,AddToCart,1,2026-01-04 16:31:37
2921,860,5,Purchase,1,2025-12-29 12:58:57
2922,784,11,View,1,2025-12-25 02:48:29
2923,902,14,AddToCart,1,2025-11-15 03:30:42
2924,985,14,View,1,2025-11-25 06:19:12
2925,311,15,Like,1,2025-12-27 21:08:36
2926,764,9,View,1,2025-12-09 05:15:37
2927,156,7,View,1,2025-12-28 13:04:29
2928,110,5,View,1,2025-12-06 03:05:01
2929,190,1,View,1,2025-12-01 12:33:25
2930,781,20,View,1,2025-11-18 22:48:40
2931,632,9,Purchase,1,2026-01-12 14:13:23
2932,611,8,View,1,2026-01-22 06:25:20
2933,237,1,View,1,2025-12-02 17:01:17
2934,368,3,View,1,2025-12-30 22:40:12
2935,705,16,View,1,2025-11-28 23:26:37
2936,138,17,View,1,2025-11-21 20:03:34
2937,867,20,View,1,2025-11-12 02:58:04
2938,481,12,View,1,2025-12-05 10:31:20
2939,189,13,View,1,2026-01-03 17:57:57
2940,504,16,View,1,2026-01-30 20:02:13
2941,141,6,AddToCart,1,2025-12-08 02:16:43
2942,198,8,Purchase,1,2025-12-27 16:35:45
2943,419,1,View,1,2025-12-18 06:44:02
2944,948,9,View,1,2025-11-10 03:09:38
2945,974,14,View,1,2025-11-17 20:03:15
2946,228,7,View,1,2025-11-08 00:31:04
2947,776,7,View,1,2025-12-20 21:51:12
2948,68,6,View,1,2026-01-31 21:47:01
2949,950,15,View,1,2026-01-09 18:58:46
2950,888,20,View,1,2025-11-10 02:31:51
2951,502,11,View,1,2025-11-15 11:47:15
2952,888,15,AddToCart,1,2025-12-12 10:48:43
2953,909,8,Like,1,2025-11-10 10:19:22
2954,438,13,View,1,2025-11-13 13:37:59
2955,795,2,View,1,2025-12-16 14:41:49
2956,623,13,Purchase,2,2025-12-13 06:11:32
2957,404,20,Purchase,1,2025-11-22 14:01:14
2958,534,4,View,1,2026-01-12 14:58:40
2959,463,15,View,1,2026-01-02 02:01:24
2960,847,2,View,1,2026-01-30 17:47:00
2961,899,8,View,1,2026-01-01 18:10:55
2962,532,18,View,1,2026-01-05 07:43:58
2963,406,2,View,1,2026-01-25 09:23:15
2964,572,13,View,1,2026-01-11 05:04:03
2965,529,2,View,1,2026-01-12 02:35:59
2966,195,10,AddToCart,1,2025-12-18 11:50:01
2967,451,13,View,1,2026-01-04 01:04:43
2968,906,10,View,1,2025-12-09 17:37:28
2969,793,10,View,1,2025-12-05 12:59:58
2970,473,6,View,1,2025-12-07 11:20:59
2971,433,10,Like,1,2026-01-23 13:44:16
2972,628,2,View,1,2025-11-24 10:40:34
2973,707,17,View,1,2026-01-13 10:08:03
2974,926,5,AddToCart,1,2026-01-17 20:09:57
2975,475,15,View,1,2026-01-09 08:12:03
2976,93,17,Purchase,1,2026-01-22 18:45:54
2977,185,19,View,1,2025-12-27 00:04:11
2978,961,18,View,1,2025-11-12 19:59:04
2979,139,13,View,1,2026-02-02 19:12:09
2980,424,11,View,1,2026-01-17 13:58:07
2981,462,1,AddToCart,1,2026-01-18 10:12:25
2982,184,15,AddToCart,1,2025-12-20 10:06:31
2983,605,7,View,1,2025-12-30 08:00:17
2984,904,15,View,1,2025-11-18 00:03:54
2985,93,9,AddToCart,1,2025-11-14 05:28:13
2986,332,6,Purchase,1,2026-01-23 03:02:24
2987,94,4,View,1,2026-01-22 02:34:19
2988,724,15,View,1,2026-02-02 11:59:26
2989,650,12,View,1,2026-01-12 00:48:52
2990,88,17,Purchase,2,2025-12-20 16:07:19
2991,745,17,View,1,2025-11-14 15:35:57
2992,627,6,View,1,2025-12-19 10:32:53
2993,388,18,AddToCart,1,2025-12-05 08:13:30
2994,390,2,View,1,2026-01-10 15:54:33
2995,787,6,View,1,2026-01-06 18:33:51
2996,935,11,View,1,2026-01-13 03:52:58
2997,580,5,View,1,2026-01-18 15:01:09
2998,167,5,View,1,2025-12-20 09:24:45
2999,184,2,View,1,2025-12-20 21:24:40
3000,430,10,View,1,2025-11-27 16:50:47
3001,317,15,View,1,2025-11-26 22:26:19
3002,296,6,AddToCart,1,2025-11-19 03:51:20
3003,121,5,AddToCart,1,2026-01-27 19:27:35
3004,984,7,View,1,2026-01-31 04:05:39
3005,4,20,View,1,2026-01-04 02:32:21
3006,784,9,View,1,2025-11-30 06:15:59
3007,13,15,View,1,2026-02-01 20:04:54
3008,510,16,View,1,2025-12-10 11:51:30
3009,557,1,View,1,2025-12-13 06:33:55
3010,623,16,View,1,2025-11-23 00:12:13
3011,244,7,View,1,2026-01-12 03:10:48
3012,603,16,View,1,2026-02-02 06:20:27
3013,465,14,View,1,2026-01-08 18:56:35
3014,453,3,View,1,2025-12-07 06:40:47
3015,616,20,View,1,2026-01-20 18:56:51
3016,7,8,View,1,2026-01-27 18:44:59
3017,904,18,Purchase,2,2026-01-29 21:06:36
3018,635,18,Purchase,1,2025-12-06 17:42:29
3019,51,6,View,1,2025-12-19 05:11:09
3020,152,2,View,1,2025-12-22 12:55:58
3021,669,12,View,1,2025-11-08 03:28:49
3022,38,5,View,1,2025-11-11 13:16:19
3023,875,2,View,1,2025-12-21 08:34:09
3024,684,19,AddToCart,1,2025-11-16 04:00:21
3025,859,20,View,1,2025-12-09 07:52:35
3026,306,11,AddToCart,1,2025-12-21 16:18:00
3027,943,3,View,1,2025-12-19 23:43:51
3028,51,4,View,1,2026-01-26 07:44:17
3029,427,6,AddToCart,1,2025-11-21 18:57:23
3030,166,10,View,1,2025-12-02 14:40:02
3031,626,20,View,1,2026-01-18 18:23:36
3032,587,18,View,1,2025-12-09 01:17:34
3033,182,15,View,1,2026-01-02 21:24:28
3034,768,19,Like,1,2025-12-31 00:03:26
3035,369,2,View,1,2025-11-17 13:48:34
3036,96,10,Like,1,2025-12-24 12:34:06
3037,331,12,Like,1,2025-11-15 04:48:33
3038,920,13,AddToCart,1,2025-12-14 14:16:36
3039,840,3,View,1,2026-01-23 13:59:46
3040,777,14,View,1,2026-01-13 13:20:12
3041,864,18,Purchase,1,2026-01-21 13:32:24
3042,300,16,View,1,2025-11-15 14:14:40
3043,138,4,View,1,2025-12-06 20:17:29
3044,712,9,View,1,2025-12-29 04:52:59
3045,338,17,View,1,2026-01-07 06:17:29
3046,424,17,View,1,2025-11-12 02:13:29
3047,215,7,View,1,2026-01-21 03:27:28
3048,627,2,View,1,2025-12-04 12:56:46
3049,112,19,Purchase,1,2025-12-26 22:20:49
3050,496,20,View,1,2025-12-19 23:06:33
3051,957,10,Purchase,2,2025-12-14 02:55:48
3052,624,11,View,1,2026-01-01 13:00:30
3053,266,17,AddToCart,1,2025-12-15 08:20:58
3054,589,20,View,1,2025-11-28 08:52:50
3055,363,5,AddToCart,1,2026-01-04 11:42:11
3056,630,19,View,1,2025-11-28 20:48:04
3057,509,17,AddToCart,1,2025-12-28 09:46:25
3058,747,16,View,1,2025-11-20 15:30:14
3059,505,6,Purchase,1,2025-12-22 00:58:27
3060,726,10,Like,1,2025-12-12 11:19:01
3061,199,1,View,1,2025-11-11 14:53:26
3062,122,1,View,1,2025-12-08 06:52:53
3063,477,4,AddToCart,1,2025-11-25 10:11:24
3064,756,7,View,1,2026-01-23 05:31:15
3065,819,20,Purchase,2,2026-01-11 14:14:12
3066,424,2,View,1,2026-01-01 14:01:13
3067,342,12,View,1,2025-12-17 01:36:31
3068,574,7,Like,1,2026-01-20 08:32:38
3069,12,7,View,1,2025-12-17 11:24:27
3070,707,10,AddToCart,1,2025-12-30 06:39:28
