interaction_id,user_id,product_id,interaction_type,quantity,interaction_time,weight
4529,922,11,view,1,2025-12-23 01:51:01,1
2564,537,3,view,1,2025-12-23 02:49:14,1
1552,783,8,view,1,2025-12-23 03:05:00,1
4802,204,7,view,1,2025-12-23 03:23:39,1
4498,844,6,purchase,1,2025-12-23 04:17:51,5
3108,727,2,view,1,2025-12-23 04:45:04,1
959,713,20,view,1,2025-12-23 04:55:17,1
4989,519,2,view,1,2025-12-23 05:40:25,1
4059,987,9,view,1,2025-12-23 07:03:28,1
4792,211,13,view,1,2025-12-23 08:17:42,1
3391,341,2,view,1,2025-12-23 08:36:11,1
4224,974,15,view,1,2025-12-23 09:29:23,1
2684,825,15,view,1,2025-12-23 09:38:54,1
2822,409,17,view,1,2025-12-23 11:10:50,1
3765,998,4,view,1,2025-12-23 11:23:17,1
4893,842,19,view,1,2025-12-23 11:41:30,1
3896,286,5,view,1,2025-12-23 12:15:12,1
1757,844,15,view,1,2025-12-23 12:19:59,1
2556,678,9,view,1,2025-12-23 12:30:57,1
3601,556,19,view,1,2025-12-23 12:41:17,1
2688,921,2,view,1,2025-12-23 12:46:50,1
4928,66,18,view,1,2025-12-23 13:08:55,1
4903,740,15,view,1,2025-12-23 13:41:54,1
3248,729,13,view,1,2025-12-23 13:44:59,1
1559,971,19,view,1,2025-12-23 14:18:21,1
2558,216,6,view,1,2025-12-23 14:52:49,1
1203,633,6,view,1,2025-12-23 15:10:41,1
1105,967,8,addtocart,1,2025-12-23 15:42:44,3
4865,43,15,addtocart,1,2025-12-23 15:58:15,3
4337,567,3,view,1,2025-12-23 16:41:08,1
1241,556,2,addtocart,1,2025-12-23 17:06:25,3
3700,633,8,like,1,2025-12-23 17:18:30,2
3858,127,15,purchase,1,2025-12-23 17:46:57,5
1658,917,9,purchase,1,2025-12-23 17:51:21,5
2847,116,2,like,1,2025-12-23 18:10:15,2
4736,573,2,view,1,2025-12-23 19:31:21,1
2209,462,11,view,1,2025-12-23 19:33:38,1
2466,693,16,addtocart,1,2025-12-23 19:34:36,3
569,666,9,view,1,2025-12-23 20:39:40,1
2233,914,1,view,1,2025-12-23 20:57:37,1
4186,783,5,purchase,2,2025-12-23 21:25:24,5
3253,193,18,view,1,2025-12-23 22:04:22,1
2055,704,12,view,1,2025-12-23 22:17:32,1
663,885,20,purchase,2,2025-12-23 22:19:28,5
574,121,9,purchase,2,2025-12-23 23:05:39,5
2355,121,17,view,1,2025-12-23 23:27:39,1
2023,734,11,view,1,2025-12-23 23:38:25,1
1167,357,10,view,1,2025-12-23 23:48:42,1
361,150,9,purchase,1,2025-12-24 00:39:17,5
1029,566,16,view,1,2025-12-24 01:25:43,1
787,930,3,view,1,2025-12-24 01:48:06,1
4623,757,18,addtocart,1,2025-12-24 01:55:37,3
4176,267,4,addtocart,1,2025-12-24 02:21:13,3
46,902,16,view,1,2025-12-24 03:06:59,1
4764,151,16,view,1,2025-12-24 03:49:12,1
4047,958,14,view,1,2025-12-24 03:52:09,1
771,713,9,view,1,2025-12-24 04:12:09,1
1875,611,17,addtocart,1,2025-12-24 04:58:44,3
2035,709,19,view,1,2025-12-24 05:03:51,1
4930,487,4,purchase,2,2025-12-24 05:13:01,5
4741,807,20,purchase,1,2025-12-24 05:29:01,5
215,211,3,view,1,2025-12-24 06:01:19,1
3347,100,18,addtocart,1,2025-12-24 07:05:03,3
1735,998,15,purchase,2,2025-12-24 07:55:36,5
2842,639,5,view,1,2025-12-24 08:00:47,1
1025,308,3,view,1,2025-12-24 08:34:47,1
4985,79,4,view,1,2025-12-24 09:37:18,1
2729,14,7,view,1,2025-12-24 09:37:56,1
537,745,14,view,1,2025-12-24 10:46:15,1
4347,520,8,view,1,2025-12-24 11:18:31,1
3879,123,5,view,1,2025-12-24 11:36:56,1
3036,96,10,like,1,2025-12-24 12:34:06,2
913,240,19,like,1,2025-12-24 13:29:09,2
2197,186,19,purchase,1,2025-12-24 13:56:40,5
273,687,4,addtocart,1,2025-12-24 14:23:58,3
3235,597,1,view,1,2025-12-24 15:58:58,1
570,256,4,view,1,2025-12-24 18:18:21,1
3155,588,8,view,1,2025-12-24 18:20:01,1
1301,452,15,addtocart,1,2025-12-24 18:22:54,3
973,380,11,view,1,2025-12-24 18:37:20,1
750,306,8,view,1,2025-12-24 19:13:17,1
115,384,14,view,1,2025-12-24 19:29:41,1
1152,109,1,view,1,2025-12-24 19:59:14,1
1936,98,2,view,1,2025-12-24 20:18:31,1
4884,202,11,like,1,2025-12-24 20:38:31,2
4413,920,15,addtocart,1,2025-12-24 20:58:17,3
2514,915,17,addtocart,1,2025-12-24 21:13:44,3
4406,88,9,purchase,2,2025-12-24 21:30:40,5
20,186,19,view,1,2025-12-24 22:41:33,1
4547,575,4,view,1,2025-12-24 23:13:54,1
427,856,17,view,1,2025-12-24 23:17:38,1
708,327,6,view,1,2025-12-24 23:30:14,1
3308,28,10,view,1,2025-12-24 23:33:05,1
1034,661,11,like,1,2025-12-25 01:00:15,2
4700,941,14,view,1,2025-12-25 01:27:11,1
168,991,18,view,1,2025-12-25 02:18:34,1
4578,695,6,like,1,2025-12-25 02:21:20,2
282,673,16,addtocart,1,2025-12-25 02:25:16,3
2922,784,11,view,1,2025-12-25 02:48:29,1
584,727,3,view,1,2025-12-25 02:59:06,1
4781,631,10,view,1,2025-12-25 03:15:06,1
271,832,5,view,1,2025-12-25 03:23:12,1
670,510,1,addtocart,1,2025-12-25 03:55:40,3
4131,15,17,view,1,2025-12-25 04:22:58,1
3926,138,10,view,1,2025-12-25 04:46:21,1
3618,893,7,purchase,1,2025-12-25 05:53:21,5
974,424,2,view,1,2025-12-25 06:53:33,1
2436,776,11,view,1,2025-12-25 07:37:19,1
2865,175,2,view,1,2025-12-25 07:40:07,1
651,148,11,view,1,2025-12-25 08:11:35,1
1074,158,13,purchase,1,2025-12-25 08:30:06,5
1501,125,1,addtocart,1,2025-12-25 08:44:54,3
718,690,4,view,1,2025-12-25 08:49:11,1
646,75,2,addtocart,1,2025-12-25 08:52:17,3
267,69,3,view,1,2025-12-25 09:20:56,1
3280,35,2,view,1,2025-12-25 09:32:23,1
2457,511,7,view,1,2025-12-25 09:35:10,1
1246,896,2,view,1,2025-12-25 09:40:23,1
1918,339,8,addtocart,1,2025-12-25 11:04:37,3
996,860,3,view,1,2025-12-25 11:23:15,1
611,900,18,purchase,1,2025-12-25 11:43:11,5
967,369,17,view,1,2025-12-25 12:20:39,1
4610,801,8,view,1,2025-12-25 12:23:07,1
1177,664,4,view,1,2025-12-25 12:27:54,1
2429,970,4,purchase,2,2025-12-25 13:37:28,5
1838,513,4,view,1,2025-12-25 15:26:53,1
4252,775,14,like,1,2025-12-25 15:45:48,2
2685,751,7,view,1,2025-12-25 15:57:43,1
4790,493,11,view,1,2025-12-25 16:00:46,1
854,587,18,addtocart,1,2025-12-25 16:05:33,3
4920,582,2,view,1,2025-12-25 16:31:43,1
3477,344,3,view,1,2025-12-25 16:32:12,1
2891,283,2,addtocart,1,2025-12-25 17:59:38,3
212,52,11,view,1,2025-12-25 18:03:37,1
2420,232,20,view,1,2025-12-25 18:09:36,1
4228,821,10,purchase,2,2025-12-25 18:15:00,5
2256,580,19,view,1,2025-12-25 18:19:12,1
1617,993,6,view,1,2025-12-25 18:48:21,1
1350,211,17,view,1,2025-12-25 18:49:40,1
950,895,3,view,1,2025-12-25 18:59:26,1
2775,23,9,view,1,2025-12-25 19:08:55,1
1601,227,19,view,1,2025-12-25 19:18:06,1
626,641,10,view,1,2025-12-25 19:50:47,1
4013,662,6,view,1,2025-12-25 20:46:09,1
805,872,17,view,1,2025-12-25 21:24:39,1
2875,889,13,view,1,2025-12-25 22:06:42,1
852,80,19,addtocart,1,2025-12-25 22:34:03,3
4837,992,19,purchase,2,2025-12-25 22:51:05,5
768,220,7,view,1,2025-12-25 22:57:55,1
73,496,12,view,1,2025-12-25 23:00:31,1
3846,176,18,view,1,2025-12-25 23:50:26,1
3719,379,13,view,1,2025-12-25 23:55:01,1
4661,777,9,view,1,2025-12-25 23:55:13,1
1769,396,2,view,1,2025-12-26 00:06:19,1
2147,547,1,purchase,1,2025-12-26 00:15:27,5
1454,2,13,view,1,2025-12-26 00:22:29,1
3282,722,12,addtocart,1,2025-12-26 00:28:10,3
1433,71,15,like,1,2025-12-26 00:42:34,2
2855,215,18,view,1,2025-12-26 01:06:05,1
2289,192,6,purchase,2,2025-12-26 01:30:53,5
2509,201,5,addtocart,1,2025-12-26 01:32:33,3
1380,944,7,addtocart,1,2025-12-26 01:55:41,3
1755,941,12,purchase,1,2025-12-26 02:07:50,5
2073,769,6,view,1,2025-12-26 02:32:44,1
2016,842,14,view,1,2025-12-26 02:51:41,1
2651,534,7,addtocart,1,2025-12-26 03:28:26,3
2830,253,8,view,1,2025-12-26 04:31:57,1
2414,942,3,view,1,2025-12-26 04:50:08,1
3492,909,10,view,1,2025-12-26 04:54:52,1
4462,750,2,view,1,2025-12-26 05:00:00,1
2676,347,2,view,1,2025-12-26 05:12:36,1
209,94,7,view,1,2025-12-26 05:13:08,1
4633,651,9,view,1,2025-12-26 05:49:11,1
1160,475,19,addtocart,1,2025-12-26 06:00:43,3
1791,105,1,addtocart,1,2025-12-26 06:12:44,3
1847,884,6,addtocart,1,2025-12-26 07:04:33,3
3274,592,16,view,1,2025-12-26 07:34:46,1
4391,520,4,view,1,2025-12-26 07:38:23,1
4187,55,7,view,1,2025-12-26 08:13:09,1
1401,790,1,view,1,2025-12-26 08:21:29,1
2163,418,13,view,1,2025-12-26 08:29:26,1
2649,204,15,view,1,2025-12-26 09:04:53,1
3380,918,4,view,1,2025-12-26 09:51:54,1
4749,198,4,like,1,2025-12-26 13:14:36,2
2661,885,7,view,1,2025-12-26 13:29:40,1
1830,431,11,view,1,2025-12-26 13:40:03,1
2218,805,8,view,1,2025-12-26 14:35:12,1
4574,188,9,view,1,2025-12-26 15:02:46,1
811,736,6,view,1,2025-12-26 15:31:18,1
4266,862,8,view,1,2025-12-26 16:20:12,1
3872,917,16,view,1,2025-12-26 16:24:47,1
3443,65,18,view,1,2025-12-26 16:32:24,1
3432,41,13,view,1,2025-12-26 16:58:47,1
234,797,12,view,1,2025-12-26 17:06:42,1
4110,267,6,like,1,2025-12-26 18:05:38,2
4050,220,9,view,1,2025-12-26 18:33:47,1
1723,911,11,addtocart,1,2025-12-26 18:35:58,3
3128,211,2,purchase,2,2025-12-26 18:52:32,5
3448,38,11,addtocart,1,2025-12-26 18:57:47,3
786,329,10,purchase,1,2025-12-26 19:16:52,5
2205,132,8,view,1,2025-12-26 19:35:08,1
1843,141,7,purchase,2,2025-12-26 19:49:11,5
4192,447,4,addtocart,1,2025-12-26 20:23:14,3
1513,52,6,view,1,2025-12-26 20:28:46,1
4635,280,8,view,1,2025-12-26 20:49:57,1
2908,212,5,view,1,2025-12-26 21:15:09,1
3423,342,10,view,1,2025-12-26 21:49:24,1
3049,112,19,purchase,1,2025-12-26 22:20:49,5
4195,727,18,view,1,2025-12-26 22:36:11,1
2304,171,9,view,1,2025-12-26 22:51:00,1
288,827,14,view,1,2025-12-26 23:25:09,1
380,630,20,view,1,2025-12-27 00:01:46,1
2977,185,19,view,1,2025-12-27 00:04:11,1
4330,500,13,view,1,2025-12-27 00:26:17,1
1436,336,3,view,1,2025-12-27 00:46:00,1
1879,368,7,view,1,2025-12-27 01:02:16,1
66,349,17,addtocart,1,2025-12-27 01:02:36,3
3701,457,12,view,1,2025-12-27 01:07:49,1
1247,461,9,view,1,2025-12-27 01:13:45,1
2801,951,1,view,1,2025-12-27 01:54:24,1
4603,253,18,view,1,2025-12-27 02:14:58,1
3654,456,15,addtocart,1,2025-12-27 02:43:46,3
346,472,12,view,1,2025-12-27 03:12:50,1
1537,353,19,addtocart,1,2025-12-27 03:31:54,3
3303,63,16,addtocart,1,2025-12-27 03:40:40,3
1462,96,2,purchase,1,2025-12-27 03:49:49,5
3642,486,12,view,1,2025-12-27 04:18:32,1
4296,472,13,view,1,2025-12-27 04:20:17,1
1075,758,13,purchase,2,2025-12-27 05:07:08,5
2782,831,10,view,1,2025-12-27 05:39:49,1
872,593,3,view,1,2025-12-27 06:10:28,1
2413,16,3,view,1,2025-12-27 06:18:05,1
1672,233,18,view,1,2025-12-27 06:45:12,1
3724,90,7,view,1,2025-12-27 07:14:19,1
2764,220,13,view,1,2025-12-27 08:11:06,1
219,337,5,view,1,2025-12-27 08:20:39,1
4757,456,6,view,1,2025-12-27 08:33:19,1
412,133,20,view,1,2025-12-27 08:36:52,1
3920,323,13,view,1,2025-12-27 09:06:03,1
303,386,14,view,1,2025-12-27 10:01:04,1
2430,898,18,view,1,2025-12-27 10:17:08,1
1037,942,2,view,1,2025-12-27 10:21:55,1
287,588,8,view,1,2025-12-27 10:31:54,1
2143,304,7,view,1,2025-12-27 10:36:11,1
4400,126,7,purchase,2,2025-12-27 11:33:05,5
1294,580,16,view,1,2025-12-27 11:36:42,1
525,293,12,view,1,2025-12-27 12:01:50,1
1751,198,7,view,1,2025-12-27 12:49:09,1
3295,481,15,view,1,2025-12-27 13:22:50,1
796,191,10,view,1,2025-12-27 13:35:13,1
1422,184,2,view,1,2025-12-27 13:35:27,1
4978,246,6,view,1,2025-12-27 13:50:07,1
4157,98,18,view,1,2025-12-27 14:23:52,1
1441,758,20,view,1,2025-12-27 14:28:39,1
553,821,6,addtocart,1,2025-12-27 14:29:54,3
3878,536,3,view,1,2025-12-27 14:36:19,1
4328,611,18,view,1,2025-12-27 14:56:25,1
2019,193,4,view,1,2025-12-27 15:05:13,1
3632,90,3,view,1,2025-12-27 15:33:04,1
262,748,4,addtocart,1,2025-12-27 15:48:14,3
4936,847,20,addtocart,1,2025-12-27 16:29:01,3
3697,695,18,view,1,2025-12-27 16:32:15,1
2942,198,8,purchase,1,2025-12-27 16:35:45,5
1415,691,4,view,1,2025-12-27 16:36:43,1
3579,572,1,like,1,2025-12-27 16:43:27,2
1165,426,3,view,1,2025-12-27 17:02:25,1
97,710,13,view,1,2025-12-27 17:58:55,1
2279,386,8,view,1,2025-12-27 18:24:20,1
4234,183,8,view,1,2025-12-27 18:35:41,1
1134,143,10,view,1,2025-12-27 18:41:07,1
1729,838,10,view,1,2025-12-27 18:59:35,1
2273,593,18,addtocart,1,2025-12-27 20:27:21,3
4118,230,1,view,1,2025-12-27 20:55:31,1
4932,655,10,view,1,2025-12-27 20:55:56,1
47,125,1,view,1,2025-12-27 21:03:23,1
2925,311,15,like,1,2025-12-27 21:08:36,2
1703,602,17,view,1,2025-12-27 21:37:18,1
218,222,8,view,1,2025-12-27 22:25:41,1
1575,722,5,view,1,2025-12-27 22:41:19,1
551,77,13,like,1,2025-12-27 23:20:06,2
2559,407,4,view,1,2025-12-27 23:24:33,1
1709,948,4,view,1,2025-12-27 23:41:14,1
4588,54,7,view,1,2025-12-27 23:54:05,1
842,490,5,view,1,2025-12-27 23:56:41,1
634,346,19,addtocart,1,2025-12-28 01:23:14,3
3073,519,18,view,1,2025-12-28 01:47:58,1
3188,473,6,view,1,2025-12-28 03:10:43,1
1900,678,4,view,1,2025-12-28 04:21:39,1
388,155,2,view,1,2025-12-28 04:35:23,1
3784,557,11,view,1,2025-12-28 04:57:49,1
4346,449,8,view,1,2025-12-28 05:34:17,1
3257,894,5,like,1,2025-12-28 05:37:10,2
2474,890,9,view,1,2025-12-28 06:10:50,1
2146,172,18,view,1,2025-12-28 06:13:13,1
153,35,19,view,1,2025-12-28 06:39:55,1
4937,501,1,view,1,2025-12-28 06:40:37,1
2579,139,18,addtocart,1,2025-12-28 08:21:29,3
413,726,3,view,1,2025-12-28 08:47:11,1
3483,948,19,view,1,2025-12-28 08:59:23,1
24,342,11,like,1,2025-12-28 09:26:24,2
3057,509,17,addtocart,1,2025-12-28 09:46:25,3
2050,882,11,view,1,2025-12-28 10:14:50,1
1479,112,5,view,1,2025-12-28 10:23:12,1
1375,85,18,view,1,2025-12-28 10:54:10,1
4268,303,19,view,1,2025-12-28 10:59:05,1
1418,880,1,view,1,2025-12-28 11:09:46,1
1194,192,12,view,1,2025-12-28 11:12:18,1
2150,856,4,view,1,2025-12-28 11:45:23,1
446,797,13,view,1,2025-12-28 11:52:31,1
3164,437,13,view,1,2025-12-28 11:57:18,1
2927,156,7,view,1,2025-12-28 13:04:29,1
1616,449,14,view,1,2025-12-28 13:34:25,1
1003,518,15,purchase,2,2025-12-28 13:36:12,5
449,837,7,purchase,1,2025-12-28 13:46:15,5
1873,306,10,purchase,2,2025-12-28 14:28:19,5
2730,672,16,view,1,2025-12-28 14:32:16,1
1886,376,2,purchase,2,2025-12-28 14:44:31,5
203,102,12,view,1,2025-12-28 14:55:33,1
1904,429,4,view,1,2025-12-28 15:06:31,1
2518,708,6,view,1,2025-12-28 15:21:30,1
2639,58,9,view,1,2025-12-28 15:39:01,1
918,424,10,view,1,2025-12-28 15:53:43,1
4374,233,4,addtocart,1,2025-12-28 16:47:23,3
4637,350,7,view,1,2025-12-28 17:08:45,1
1759,698,1,addtocart,1,2025-12-28 17:58:22,3
549,630,14,view,1,2025-12-28 18:16:00,1
513,851,15,like,1,2025-12-28 18:26:53,2
3237,414,5,view,1,2025-12-28 19:19:47,1
883,891,13,view,1,2025-12-28 19:27:26,1
131,453,12,addtocart,1,2025-12-28 19:30:11,3
4007,865,14,addtocart,1,2025-12-28 20:58:26,3
3804,120,5,view,1,2025-12-28 22:29:36,1
402,54,11,view,1,2025-12-28 22:45:52,1
30,38,15,addtocart,1,2025-12-28 22:53:53,3
1935,437,4,addtocart,1,2025-12-28 23:05:18,3
4976,98,13,like,1,2025-12-28 23:22:12,2
4489,457,3,view,1,2025-12-28 23:33:48,1
4814,313,15,view,1,2025-12-28 23:40:39,1
3666,293,6,addtocart,1,2025-12-29 00:58:53,3
1720,413,5,view,1,2025-12-29 01:05:08,1
1089,885,13,addtocart,1,2025-12-29 01:09:30,3
890,746,8,like,1,2025-12-29 01:59:48,2
2244,229,19,view,1,2025-12-29 02:03:43,1
404,97,18,addtocart,1,2025-12-29 02:21:57,3
3091,951,2,addtocart,1,2025-12-29 02:24:29,3
2781,239,9,view,1,2025-12-29 02:36:59,1
1227,518,16,view,1,2025-12-29 02:59:44,1
3195,812,10,view,1,2025-12-29 03:11:09,1
4477,732,13,view,1,2025-12-29 04:06:00,1
3044,712,9,view,1,2025-12-29 04:52:59,1
1937,10,5,addtocart,1,2025-12-29 05:17:11,3
174,689,9,view,1,2025-12-29 05:55:42,1
4955,163,20,view,1,2025-12-29 06:05:13,1
4797,146,10,view,1,2025-12-29 07:10:18,1
2303,151,2,view,1,2025-12-29 07:39:24,1
1277,413,17,addtocart,1,2025-12-29 08:00:32,3
2583,446,17,view,1,2025-12-29 08:08:32,1
885,700,18,view,1,2025-12-29 08:10:29,1
2434,577,16,view,1,2025-12-29 08:29:49,1
3868,232,18,view,1,2025-12-29 08:31:09,1
1817,929,12,view,1,2025-12-29 09:14:25,1
328,123,1,addtocart,1,2025-12-29 09:23:24,3
1855,502,3,view,1,2025-12-29 09:31:26,1
1679,925,2,view,1,2025-12-29 10:00:37,1
1853,281,7,view,1,2025-12-29 10:10:50,1
4062,842,10,purchase,1,2025-12-29 10:19:44,5
1027,96,13,addtocart,1,2025-12-29 10:39:49,3
4629,287,14,view,1,2025-12-29 10:43:15,1
4147,930,8,view,1,2025-12-29 11:02:10,1
1701,940,1,view,1,2025-12-29 11:34:54,1
889,542,5,addtocart,1,2025-12-29 11:44:33,3
1007,676,16,view,1,2025-12-29 11:47:22,1
4499,518,5,view,1,2025-12-29 12:10:45,1
2063,597,19,view,1,2025-12-29 12:12:51,1
2921,860,5,purchase,1,2025-12-29 12:58:57,5
3168,632,12,view,1,2025-12-29 13:55:30,1
1276,78,3,view,1,2025-12-29 14:40:11,1
2715,420,11,like,1,2025-12-29 14:49:20,2
1484,463,10,view,1,2025-12-29 15:08:45,1
2211,711,19,view,1,2025-12-29 15:27:22,1
4150,481,5,view,1,2025-12-29 15:37:16,1
4433,739,11,view,1,2025-12-29 16:15:42,1
2070,149,2,view,1,2025-12-29 16:34:30,1
112,48,11,view,1,2025-12-29 16:48:53,1
236,112,15,view,1,2025-12-29 16:57:51,1
107,445,4,view,1,2025-12-29 18:14:47,1
1254,143,7,addtocart,1,2025-12-29 18:50:14,3
2619,297,4,addtocart,1,2025-12-29 18:55:39,3
4982,931,16,view,1,2025-12-29 19:06:36,1
55,664,5,like,1,2025-12-29 19:10:03,2
4319,881,15,view,1,2025-12-29 19:39:00,1
2683,572,12,addtocart,1,2025-12-29 19:59:33,3
1899,309,14,view,1,2025-12-29 21:10:55,1
1045,17,7,purchase,1,2025-12-29 21:14:15,5
721,612,16,view,1,2025-12-29 22:15:13,1
3328,244,15,like,1,2025-12-29 22:29:26,2
1431,229,17,view,1,2025-12-29 23:08:19,1
874,353,3,addtocart,1,2025-12-30 00:44:12,3
2298,45,5,view,1,2025-12-30 01:08:32,1
2020,953,13,addtocart,1,2025-12-30 01:18:07,3
2777,97,2,addtocart,1,2025-12-30 01:22:18,3
4360,178,7,view,1,2025-12-30 02:02:41,1
2525,571,9,view,1,2025-12-30 02:39:02,1
482,125,2,view,1,2025-12-30 02:47:29,1
4536,153,11,view,1,2025-12-30 02:50:39,1
590,521,8,addtocart,1,2025-12-30 03:23:54,3
3527,917,8,addtocart,1,2025-12-30 03:59:45,3
589,813,12,view,1,2025-12-30 04:40:03,1
1707,581,19,view,1,2025-12-30 05:28:13,1
483,245,14,view,1,2025-12-30 05:50:37,1
2341,715,17,purchase,2,2025-12-30 06:15:57,5
3070,707,10,addtocart,1,2025-12-30 06:39:28,3
3641,993,18,purchase,1,2025-12-30 06:44:02,5
4272,523,14,view,1,2025-12-30 06:45:07,1
440,240,18,view,1,2025-12-30 06:50:50,1
2983,605,7,view,1,2025-12-30 08:00:17,1
1256,584,12,view,1,2025-12-30 08:06:36,1
4480,529,19,view,1,2025-12-30 08:18:03,1
3262,999,5,purchase,1,2025-12-30 08:50:40,5
3983,69,19,view,1,2025-12-30 10:02:50,1
4972,184,20,view,1,2025-12-30 10:29:19,1
2740,855,10,view,1,2025-12-30 10:38:35,1
1960,116,14,addtocart,1,2025-12-30 10:58:37,3
1850,647,6,view,1,2025-12-30 13:13:13,1
635,43,1,purchase,1,2025-12-30 13:31:45,5
4742,465,13,view,1,2025-12-30 13:42:16,1
3140,655,7,view,1,2025-12-30 13:48:01,1
4083,843,16,addtocart,1,2025-12-30 14:02:36,3
1958,627,1,purchase,1,2025-12-30 14:17:28,5
58,426,16,view,1,2025-12-30 14:38:35,1
1938,680,6,view,1,2025-12-30 14:42:46,1
2804,43,11,like,1,2025-12-30 15:26:37,2
1785,873,12,purchase,2,2025-12-30 15:30:52,5
2068,536,4,like,1,2025-12-30 16:15:24,2
3594,721,1,view,1,2025-12-30 16:17:21,1
2658,260,16,view,1,2025-12-30 16:20:29,1
1216,711,6,view,1,2025-12-30 16:26:27,1
2047,142,14,view,1,2025-12-30 16:30:46,1
1940,916,15,view,1,2025-12-30 16:54:42,1
1323,235,13,view,1,2025-12-30 16:58:18,1
2411,416,19,view,1,2025-12-30 17:39:48,1
4979,281,18,view,1,2025-12-30 18:18:23,1
711,608,11,view,1,2025-12-30 18:26:37,1
2617,874,3,view,1,2025-12-30 18:28:29,1
202,876,12,view,1,2025-12-30 19:23:37,1
409,342,3,view,1,2025-12-30 19:29:26,1
3335,476,13,view,1,2025-12-30 19:49:13,1
2265,531,12,addtocart,1,2025-12-30 19:54:36,3
703,532,15,view,1,2025-12-30 21:16:48,1
4038,956,4,like,1,2025-12-30 21:46:46,2
1097,174,5,view,1,2025-12-30 21:48:25,1
4356,819,6,view,1,2025-12-30 21:50:31,1
3311,79,9,view,1,2025-12-30 22:23:45,1
2934,368,3,view,1,2025-12-30 22:40:12,1
3083,939,16,view,1,2025-12-30 22:54:56,1
1145,112,8,view,1,2025-12-30 23:41:12,1
4312,789,15,view,1,2025-12-30 23:42:02,1
3616,117,16,view,1,2025-12-30 23:58:07,1
3034,768,19,like,1,2025-12-31 00:03:26,2
1040,487,9,view,1,2025-12-31 00:33:34,1
1020,274,13,view,1,2025-12-31 00:35:22,1
330,180,5,view,1,2025-12-31 00:43:08,1
2677,62,12,view,1,2025-12-31 01:08:21,1
4119,971,1,addtocart,1,2025-12-31 01:20:29,3
2034,800,6,view,1,2025-12-31 01:24:02,1
4549,88,7,view,1,2025-12-31 01:25:17,1
1218,502,10,view,1,2025-12-31 02:53:13,1
1291,331,10,view,1,2025-12-31 02:53:27,1
3783,614,6,view,1,2025-12-31 03:03:37,1
2083,710,2,view,1,2025-12-31 03:10:46,1
828,310,19,like,1,2025-12-31 03:25:06,2
1975,659,6,view,1,2025-12-31 03:40:43,1
1985,413,8,view,1,2025-12-31 03:47:53,1
3258,138,1,view,1,2025-12-31 03:57:29,1
1861,39,18,purchase,1,2025-12-31 04:27:01,5
1157,705,19,view,1,2025-12-31 04:41:13,1
1290,507,9,view,1,2025-12-31 05:07:35,1
2785,940,7,addtocart,1,2025-12-31 06:23:38,3
2897,231,5,view,1,2025-12-31 06:46:19,1
894,690,18,view,1,2025-12-31 06:59:04,1
3403,106,2,view,1,2025-12-31 07:13:56,1
3132,704,20,view,1,2025-12-31 07:38:16,1
3247,641,11,view,1,2025-12-31 07:39:15,1
851,541,12,view,1,2025-12-31 07:46:02,1
2598,307,1,view,1,2025-12-31 08:00:48,1
4006,765,10,view,1,2025-12-31 08:04:50,1
4746,348,1,view,1,2025-12-31 08:06:32,1
3333,774,4,view,1,2025-12-31 08:07:34,1
633,738,20,view,1,2025-12-31 09:16:07,1
4256,42,17,view,1,2025-12-31 09:26:22,1
542,82,11,view,1,2025-12-31 09:53:46,1
2623,504,7,view,1,2025-12-31 10:02:56,1
3727,823,15,purchase,2,2025-12-31 10:56:00,5
4031,306,3,view,1,2025-12-31 11:12:57,1
3297,588,11,view,1,2025-12-31 11:35:31,1
4731,64,15,addtocart,1,2025-12-31 11:52:42,3
3934,401,9,view,1,2025-12-31 11:54:10,1
4604,668,5,view,1,2025-12-31 12:33:59,1
4164,517,20,view,1,2025-12-31 12:44:10,1
3267,639,6,view,1,2025-12-31 13:05:03,1
458,94,8,view,1,2025-12-31 13:50:44,1
3117,797,7,purchase,1,2025-12-31 14:14:50,5
1186,191,14,purchase,2,2025-12-31 14:48:25,5
2278,530,9,view,1,2025-12-31 14:51:33,1
4534,780,15,addtocart,1,2025-12-31 14:56:28,3
1646,158,2,view,1,2025-12-31 14:58:02,1
4554,769,16,view,1,2025-12-31 16:18:47,1
541,329,4,addtocart,1,2025-12-31 16:51:46,3
4870,377,16,view,1,2025-12-31 16:55:43,1
3809,912,20,view,1,2025-12-31 17:05:06,1
1951,136,2,addtocart,1,2025-12-31 17:28:51,3
744,471,18,view,1,2025-12-31 18:37:25,1
3152,563,11,view,1,2025-12-31 18:48:44,1
57,522,9,addtocart,1,2025-12-31 18:59:48,3
1009,545,18,view,1,2025-12-31 19:17:26,1
2160,572,3,view,1,2025-12-31 19:27:34,1
4390,844,18,purchase,1,2025-12-31 20:27:13,5
4085,949,11,view,1,2025-12-31 20:59:11,1
178,483,1,view,1,2025-12-31 21:44:45,1
480,114,10,view,1,2025-12-31 22:10:27,1
3465,468,20,view,1,2025-12-31 22:11:26,1
1639,420,18,like,1,2025-12-31 23:24:07,2
3958,582,17,view,1,2026-01-01 00:19:25,1
4496,451,16,view,1,2026-01-01 00:35:38,1
868,741,1,view,1,2026-01-01 00:58:16,1
2470,869,16,view,1,2026-01-01 01:09:06,1
354,227,11,addtocart,1,2026-01-01 01:31:31,3
994,658,2,view,1,2026-01-01 02:37:31,1
1056,448,8,view,1,2026-01-01 04:21:52,1
